1.00000642
0.99932175
0.99726965
0.99385593
0.9890902
0.98298587
0.97556012
0.9668338
0.95683136
0.9455808
0.93311351
0.91946425
0.90467094
0.88877462
0.87181927
0.85385169
0.83492138
0.81508035
0.79438303
0.77288606
0.75064817
0.72772999
0.70419392
0.68010393
0.65552541
0.63052499
0.60517038
0.57953019
0.55367376
0.52767097
0.5015921
0.47550763
0.44948808
0.42360383
0.39792499
0.37252114
0.34746125
0.32281345
0.29864488
0.27502151
0.25200795
0.22966728
0.20802116
0.18684616
0.166208
0.14624617
0.12710239
0.10891713
0.09182539
0.07595223
0.06140856
0.04828757
0.03666245
0.02658555
0.01808884
0.01118545
0.00587191
0.00213064
-6.77E-05
-0.00076226
0
0.00213272
0.00554583
0.01018102
0.01598049
0.02288873
0.03085464
0.03983402
0.04979209
0.06070591
0.07256603
0.0853772
0.09915762
0.11393691
0.12975278
0.14664705
0.16466139
0.18383345
0.20419359
0.22569368
0.24799205
0.27098799
0.29461848
0.3188186
0.34352176
0.36865982
0.39416332
0.4199617
0.44598346
0.47215642
0.4984079
0.52466499
0.55085471
0.57690427
0.60274131
0.62829406
0.65349159
0.67826402
0.70254272
0.72626051
0.74935183
0.77175297
0.79340222
0.81424004
0.83420923
0.85325509
0.87132556
0.88837134
0.90434605
0.91920632
0.93291189
0.94542573
0.9567141
0.96674663
0.97549639
0.98293995
0.9890574
0.99383241
0.99725224
0.99930779
0.99999358
